movie_id,title,genres,release_date,runtime,popularity,imdb_rating
20468,The Big Tease,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",01-01-1999,87,1.116821,5.8
27745,The Filth and the Fury,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",29-03-2000,108,2.756553,7.3
31610,Trixie,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",28-06-2000,116,1.626713,4
47585,The Five Senses,"[{'id': 18, 'name': 'Drama'}]",18-05-1999,106,0.625332,6.6
11569,Hellraiser III: Hell on Earth,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",11-09-1992,93,6.546551,5.3
19513,Series 7: The Contenders,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",20-01-2001,86,1.63465,6.3
13966,Maybe Baby,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",02-06-2000,104,2.213463,5.6
13320,Funny Face,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",13-02-1957,103,5.461487,7
29376,The Band Wagon,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",07-08-1953,112,3.573935,7.1
17281,Gigi,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",15-04-1958,116,10.36311,6.1
198,To Be or Not to Be,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",05-03-1942,99,7.274948,7.7
43795,Penny Serenade,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24-04-1941,119,2.446972,6.4
27367,Mrs. Miniver,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",04-06-1942,134,3.306745,6.7
33667,Gentleman's Agreement,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11-11-1947,118,6.857318,6.8
25430,All the King's Men,"[{'id': 18, 'name': 'Drama'}]",08-11-1949,109,3.975372,6.3
31667,The Paradine Case,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",31-12-1947,125,3.983539,6.3
3309,Mildred Pierce,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",24-09-1945,111,4.497049,7.4
851,Brief Encounter,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24-11-1945,86,5.408818,7.6
33734,Pal Joey,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",25-10-1957,111,2.774084,5.9
19214,Passion of Mind,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",07-01-2000,105,2.224117,5.8
19600,Bossa Nova,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",01-01-2000,95,0.577044,6.1
47724,Up at the Villa,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14-04-2000,115,0.555311,6.2
30308,Lured,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",28-08-1947,102,2.153455,6
38688,Pandora and the Flying Dutchman,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",15-02-1951,122,1.10641,6.5
73079,Clara's Heart,"[{'id': 18, 'name': 'Drama'}]",07-10-1988,108,4.922454,4.4
35463,Fatal Beauty,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",30-10-1987,104,1.473833,5.3
10264,Hamlet,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",19-12-1990,130,12.50303,6.7
43566,Before and After,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",23-02-1996,108,2.938293,5.8
36915,Heaven's Prisoners,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",17-05-1996,132,9.264679,5
2045,Unforgettable,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",23-02-1996,106,2.464425,5.3
10497,Bitter Moon,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",02-09-1992,139,11.298195,7
38867,Delta of Venus,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",09-06-1995,99,1.099187,3.3
11086,The Majestic,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21-12-2001,152,8.063684,6.6
11968,Into the Blue,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",30-09-2005,110,10.022102,5.8
1248,Hannibal Rising,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",06-02-2007,121,2.159558,6
1620,Hitman,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",21-11-2007,89,13.765241,5.9
16409,Last Chance Harvey,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",25-12-2008,92,4.088346,6.1
9945,Vampires,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",15-04-1998,108,13.318722,5.8
17037,I'll Be Home for Christmas,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",12-11-1998,86,3.366048,5.2
14444,The Rugrats Movie,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",20-11-1998,79,5.154373,5.8
37536,Ringmaster,"[{'id': 35, 'name': 'Comedy'}]",25-11-1998,90,0.556435,3.8
7510,Running with Scissors,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",27-10-2006,116,4.926507,5.8
113833,The Normal Heart,"[{'id': 18, 'name': 'Drama'}]",25-05-2014,133,12.661286,7.9
12475,In the Army Now,"[{'id': 35, 'name': 'Comedy'}]",12-08-1994,91,6.071466,4.7
11876,The Horseman on the Roof,"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20-09-1995,135,1.690768,6.7
19004,The Land Before Time III: The Time of the Great Giving,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",16-03-1995,71,6.372442,6.1
1859,Ninotchka,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",06-10-1939,110,5.120036,7.3
23114,Little Lord Fauntleroy,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",06-03-1936,102,4.709847,6.6
22733,Beat the Devil,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24-11-1953,89,2.001733,6.2
85328,The Pompatus of Love,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",26-07-1996,99,0.537795,5.3
31530,Shall We Dance,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",07-05-1937,109,3.786353,7.9
30892,The Ruling Class,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",13-09-1972,154,2.186663,6.8
31908,Ghosts of Mississippi,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",20-12-1996,130,15.50082,6.2
36040,Walkabout,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",01-07-1971,95,10.177086,7.4
58911,Hotel de Love,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",19-12-1996,95,0.228157,4.3
10371,For Richer or Poorer,"[{'id': 35, 'name': 'Comedy'}]",11-12-1997,115,8.412203,5.6
28966,Wings,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",12-08-1927,141,8.545698,7
34637,The Navigator: A Medieval Odyssey,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",16-09-1988,90,1.478701,6.3
37550,Seven Beauties,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",20-12-1975,116,1.356974,8.8
21500,Class,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22-07-1983,98,3.169554,5.8
14794,If....,"[{'id': 18, 'name': 'Drama'}]",19-12-1968,111,12.083475,7.2
11532,The Emerald Forest,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",26-06-1985,114,19.520733,7
13764,Santa Claus: The Movie,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",29-10-1985,108,11.690532,6.1
18252,My Science Project,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",09-08-1985,94,3.868014,6.1
1628,Jules and Jim,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",23-01-1962,105,5.979791,7.6
42518,Gulliver's Travels,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10-11-1939,76,2.059715,6.3
61369,Rain,"[{'id': 18, 'name': 'Drama'}]",12-10-1932,94,0.577818,5.1
48797,Man Facing Southeast,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",09-09-1986,103,1.011919,7.1
25560,The Taming of the Shrew,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",07-03-1967,122,2.786435,6.9
88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,"[{'id': 18, 'name': 'Drama'}]",20-12-1972,100,0.473593,6.9
24276,Matewan,"[{'id': 18, 'name': 'Drama'}]",28-08-1987,132,3.350126,7.2
11953,Kagemusha,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",26-04-1980,180,6.206807,7.7
18161,U2: Rattle and Hum,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",04-11-1988,98,2.143483,6.3
31681,Hell in the Pacific,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",19-12-1968,103,2.664145,6.8
22213,Boiling Point,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",16-04-1993,92,2.124785,4.6
13005,Where the Buffalo Roam,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",25-04-1980,96,3.216608,6.1
8293,Howards End,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13-03-1992,140,10.854598,7
27841,They Might Be Giants,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",09-06-1971,98,2.303594,7.3
33374,Class Reunion,"[{'id': 35, 'name': 'Comedy'}]",29-10-1982,84,2.086059,3.4
14280,Never Cry Wolf,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",07-10-1983,105,3.464922,6.9
12501,The Big Country,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]",30-09-1958,165,4.671032,7.8
11157,She-Devil,"[{'id': 35, 'name': 'Comedy'}]",08-12-1989,99,4.282807,5.4
41823,Mo' Better Blues,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",03-08-1990,129,2.715137,6.3
36652,The Good Earth,"[{'id': 18, 'name': 'Drama'}]",06-08-1937,138,1.085948,5.7
85689,The Son of the Sheik,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",05-09-1926,68,0.135371,4.7
26879,How to Stuff a Wild Bikini,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",14-07-1965,93,1.283731,6.6
3009,The Trial,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",21-12-1962,118,5.310729,7.4
8860,Metro,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",16-01-1997,117,10.519481,5.3
1358,A Brief History of Time,"[{'id': 99, 'name': 'Documentary'}]",01-10-1991,80,2.4312,7.4
11839,The Court Jester,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",24-12-1955,101,3.940121,7.7
40092,The Secret Life of Walter Mitty,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",01-09-1947,110,3.039934,6.9
13508,Who Killed the Electric Car?,"[{'id': 99, 'name': 'Documentary'}]",04-08-2006,92,8.570312,7.2
14047,The Great Debaters,"[{'id': 18, 'name': 'Drama'}]",27-12-2007,126,8.735448,6.9
41659,My Life,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12-11-1993,114,3.987514,6.2
10001,Young Einstein,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",15-12-1988,91,2.562888,4.5
11457,Life as a House,"[{'id': 18, 'name': 'Drama'}]",25-10-2001,125,4.145598,7.2
5854,Family Plot,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",09-04-1976,121,4.845776,6.7
4175,Under Capricorn,"[{'id': 18, 'name': 'Drama'}]",08-09-1949,108,2.972892,6.1
3767,Gilda,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",14-02-1946,110,4.562074,7.6
20334,The Shop Around the Corner,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11-01-1940,99,7.144236,7.9
28978,The Circus,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",06-01-1928,71,6.714813,8
30588,Monsieur Verdoux,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11-04-1947,124,6.466517,7.9
14698,"Suddenly, Last Summer","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",22-12-1959,114,7.007423,7
4973,Under the Sand,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",11-09-2000,92,1.860018,6.4
34689,The Barefoot Contessa,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",01-01-1954,128,6.730728,6.7
5998,"Dr. Mabuse, the Gambler","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",27-04-1922,270,3.275117,7.6
8489,Ali,"[{'id': 18, 'name': 'Drama'}]",11-12-2001,157,9.303104,6.7
26030,Bob le Flambeur,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",24-08-1956,98,2.666065,7.5
13909,She Wore a Yellow Ribbon,"[{'id': 37, 'name': 'Western'}]",22-10-1949,103,7.715087,7.1
3780,Red Beard,"[{'id': 18, 'name': 'Drama'}]",03-04-1965,185,4.249501,8.1
1958,8 Women,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10402, 'name': 'Music'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",08-01-2002,111,5.717082,6.9
2262,Veronika Voss,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",08-02-1982,104,1.126574,7
24192,The Gospel According to Matthew,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",04-09-1964,137,2.534184,7.4
10617,Once Upon a Time in China,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",15-08-1991,134,5.476134,7.4
11657,Le Cercle Rouge,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",19-10-1970,140,6.616907,7.6
778,Monsieur  Hulot's Holiday,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",26-02-1953,84,4.328916,7.3
3088,My Darling Clementine,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",03-12-1946,97,8.869419,7.5
23152,People Will Talk,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",29-08-1951,110,1.276632,6.6
22584,To Have and Have Not,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",11-10-1944,100,10.003167,7.6
44864,The Magic Flute,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",01-01-1975,134,0.658086,7.1
12493,High and Low,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",01-03-1963,142,8.815184,8.2
14638,The Killers,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",28-08-1946,103,4.297965,7.6
20532,Sansho the Bailiff,"[{'id': 18, 'name': 'Drama'}]",31-03-1954,124,5.104286,8.7
17645,Leave Her to Heaven,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",19-12-1945,110,8.033213,7
12206,The Testament of Dr. Mabuse,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",21-04-1933,122,2.474255,7.5
45578,A Letter to Three Wives,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20-01-1949,103,1.538302,6.8
8976,A Lot Like Love,"[{'id': 35, 'name': 'Comedy'}]",22-04-2005,107,10.596719,6.5
20048,Confessions of a Shopaholic,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",05-02-2009,104,8.198789,6.1
63492,What's Your Number?,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",30-09-2011,106,6.958086,6.2
88005,Seeking a Friend for the End of the World,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",22-06-2012,101,6.947533,6.3
157820,Mood Indigo,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",24-04-2013,131,8.23984,6
225565,That Awkward Moment,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",29-01-2014,94,8.060403,6.1
259694,How to Be Single,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",21-01-2016,110,8.898988,5.9
26352,A Low Down Dirty Shame,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",23-11-1994,100,3.021526,6
18658,Clean Slate,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",06-05-1994,107,2.724621,5.7
59930,The Inkwell,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22-04-1994,110,0.613335,3.9
42580,Life With Mikey,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",04-06-1993,91,6.446229,5.1
11107,Eddie,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",31-05-1996,100,3.09233,5.4
20759,The Great White Hype,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",03-05-1996,91,3.321765,5.1
9622,Beverly Hills Ninja,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",17-01-1997,88,12.16305,5.5
21915,Booty Call,"[{'id': 35, 'name': 'Comedy'}]",26-02-1997,79,2.543626,5.6
6499,Turbo: A Power Rangers Movie,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",27-03-1997,99,5.436745,4.6
29228,The Computer Wore Tennis Shoes,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",29-12-1969,91,4.044429,5.8
20096,The Butcher's Wife,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",25-10-1991,107,6.825983,5.6
46889,Living Out Loud,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",30-10-1998,100,1.575026,5.4
12278,Soul Man,"[{'id': 35, 'name': 'Comedy'}]",24-10-1986,104,3.589199,5.4
31503,My Boyfriend's Back,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",06-08-1993,85,2.183504,5.4
39964,Lost & Found,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",23-04-1999,95,1.337096,4.9
18212,Better Than Chocolate,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14-02-1999,101,5.12798,6.4
14170,Funny Farm,"[{'id': 35, 'name': 'Comedy'}]",03-06-1988,101,11.303489,6
38921,Burglar,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",20-03-1987,103,1.417505,5
19324,Born in East L.A.,"[{'id': 35, 'name': 'Comedy'}]",21-08-1987,85,2.118964,5.9
26156,Hiding Out,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",06-11-1987,98,2.026942,5.2
29492,Reform School Girls,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",22-08-1986,94,1.71373,6.4
19357,Summer Rental,"[{'id': 35, 'name': 'Comedy'}]",09-08-1985,87,12.372036,6.5
17465,Youngblood,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",31-01-1986,110,4.204661,5.8
1978,Stage Fright,"[{'id': 53, 'name': 'Thriller'}]",23-02-1950,110,4.329397,6.8
3086,The Lady Eve,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",25-02-1941,97,8.35844,7.5
43828,Destry Rides Again,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",30-11-1939,94,5.507383,6.9
21059,Girls Will Be Girls,"[{'id': 35, 'name': 'Comedy'}]",05-07-2003,79,0.450419,5
27972,Dark Victory,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22-04-1939,104,7.607677,7
1976,Jezebel,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19-03-1938,103,11.277226,7.2
25431,Adam's Rib,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18-11-1949,101,3.651233,7.2
15673,Connie and Carla,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",16-04-2004,98,9.502332,6.4
28285,The Three Faces of Eve,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",23-12-1957,91,2.030279,7.3
41590,Trial by Jury,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",09-09-1994,107,0.85586,5.5
37144,True Crime,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",12-03-1996,94,1.217249,5.1
46027,Night Falls on Manhattan,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",22-10-1996,113,1.626239,6.6
12145,Fierce Creatures,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",24-01-1997,93,11.036729,6
53113,One True Thing,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18-09-1998,127,2.586355,6.2
215875,Violets Are Blue,[],04-04-1986,88,0.896878,2.5
